Köteg,Köteg neve,Függőség,Deliverable ID,Asset ID,Szerep,Modul,Egység,Típus,Altípus,Produkciós mód,Státusz,Kapuk,Szín-függés,Pilot,Cím,Forrásfájl
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.1-NAR-07::TRANSCRIPT,M6.1-NAR-07,leirat,M6,M6.1,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SLIDE 8 outro (opcionális rövid videóhoz) — leirat,02 Tervezet/Modulok/M6/Online leckék/M6.1 – Játék-kategóriák 4 kvucára.md
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.2-NAR-02,M6.2-NAR-02,elsődleges,M6,M6.2,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SLIDE 2 „Miért mesélünk történeteket?” (40–50 mp),"02 Tervezet/Modulok/M6/Online leckék/M6.2 – Történet, mint tükör.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.2-NAR-02::CAPTIONS,M6.2-NAR-02,felirat,M6,M6.2,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SLIDE 2 „Miért mesélünk történeteket?” (40–50 mp) — felirat,"02 Tervezet/Modulok/M6/Online leckék/M6.2 – Történet, mint tükör.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.2-NAR-02::TRANSCRIPT,M6.2-NAR-02,leirat,M6,M6.2,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SLIDE 2 „Miért mesélünk történeteket?” (40–50 mp) — leirat,"02 Tervezet/Modulok/M6/Online leckék/M6.2 – Történet, mint tükör.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.2-NAR-04,M6.2-NAR-04,elsődleges,M6,M6.2,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SLIDE 4 történet 2. rész (40–50 mp),"02 Tervezet/Modulok/M6/Online leckék/M6.2 – Történet, mint tükör.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.2-NAR-04::CAPTIONS,M6.2-NAR-04,felirat,M6,M6.2,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SLIDE 4 történet 2. rész (40–50 mp) — felirat,"02 Tervezet/Modulok/M6/Online leckék/M6.2 – Történet, mint tükör.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.2-NAR-04::TRANSCRIPT,M6.2-NAR-04,leirat,M6,M6.2,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SLIDE 4 történet 2. rész (40–50 mp) — leirat,"02 Tervezet/Modulok/M6/Online leckék/M6.2 – Történet, mint tükör.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.2-NAR-05,M6.2-NAR-05,elsődleges,M6,M6.2,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,"Narráció – SLIDE 5 „Történet, mint tükör – kérdések” (45–60 mp)","02 Tervezet/Modulok/M6/Online leckék/M6.2 – Történet, mint tükör.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.2-NAR-05::CAPTIONS,M6.2-NAR-05,felirat,M6,M6.2,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,"Narráció – SLIDE 5 „Történet, mint tükör – kérdések” (45–60 mp) — felirat","02 Tervezet/Modulok/M6/Online leckék/M6.2 – Történet, mint tükör.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.2-NAR-05::TRANSCRIPT,M6.2-NAR-05,leirat,M6,M6.2,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,"Narráció – SLIDE 5 „Történet, mint tükör – kérdések” (45–60 mp) — leirat","02 Tervezet/Modulok/M6/Online leckék/M6.2 – Történet, mint tükör.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.2-NAR-06,M6.2-NAR-06,elsődleges,M6,M6.2,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SLIDE 6 „Nem minden téma/nyelv jó” (45–60 mp),"02 Tervezet/Modulok/M6/Online leckék/M6.2 – Történet, mint tükör.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.2-NAR-06::CAPTIONS,M6.2-NAR-06,felirat,M6,M6.2,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SLIDE 6 „Nem minden téma/nyelv jó” (45–60 mp) — felirat,"02 Tervezet/Modulok/M6/Online leckék/M6.2 – Történet, mint tükör.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.2-NAR-06::TRANSCRIPT,M6.2-NAR-06,leirat,M6,M6.2,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SLIDE 6 „Nem minden téma/nyelv jó” (45–60 mp) — leirat,"02 Tervezet/Modulok/M6/Online leckék/M6.2 – Történet, mint tükör.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.2-NAR-07,M6.2-NAR-07,elsődleges,M6,M6.2,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SLIDE 7 Activity „Te hogyan tennéd tükörré?” (30–40 mp),"02 Tervezet/Modulok/M6/Online leckék/M6.2 – Történet, mint tükör.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.2-NAR-07::CAPTIONS,M6.2-NAR-07,felirat,M6,M6.2,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SLIDE 7 Activity „Te hogyan tennéd tükörré?” (30–40 mp) — felirat,"02 Tervezet/Modulok/M6/Online leckék/M6.2 – Történet, mint tükör.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.2-NAR-07::TRANSCRIPT,M6.2-NAR-07,leirat,M6,M6.2,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SLIDE 7 Activity „Te hogyan tennéd tükörré?” (30–40 mp) — leirat,"02 Tervezet/Modulok/M6/Online leckék/M6.2 – Történet, mint tükör.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.3-NAR-01,M6.3-NAR-01,elsődleges,M6,M6.3,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SLIDE 1 HOOK (35–45 mp),"02 Tervezet/Modulok/M6/Online leckék/M6.3 – Kézműves, ami tanít is.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.3-NAR-01::CAPTIONS,M6.3-NAR-01,felirat,M6,M6.3,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SLIDE 1 HOOK (35–45 mp) — felirat,"02 Tervezet/Modulok/M6/Online leckék/M6.3 – Kézműves, ami tanít is.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.3-NAR-01::TRANSCRIPT,M6.3-NAR-01,leirat,M6,M6.3,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SLIDE 1 HOOK (35–45 mp) — leirat,"02 Tervezet/Modulok/M6/Online leckék/M6.3 – Kézműves, ami tanít is.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.3-NAR-02,M6.3-NAR-02,elsődleges,M6,M6.3,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SLIDE 2 INPUT 1 (45–55 mp),"02 Tervezet/Modulok/M6/Online leckék/M6.3 – Kézműves, ami tanít is.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.3-NAR-02::CAPTIONS,M6.3-NAR-02,felirat,M6,M6.3,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SLIDE 2 INPUT 1 (45–55 mp) — felirat,"02 Tervezet/Modulok/M6/Online leckék/M6.3 – Kézműves, ami tanít is.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.3-NAR-02::TRANSCRIPT,M6.3-NAR-02,leirat,M6,M6.3,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SLIDE 2 INPUT 1 (45–55 mp) — leirat,"02 Tervezet/Modulok/M6/Online leckék/M6.3 – Kézműves, ami tanít is.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.3-NAR-03,M6.3-NAR-03,elsődleges,M6,M6.3,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SLIDE 3 PÉLDA 1 Közös plakát (45–60 mp),"02 Tervezet/Modulok/M6/Online leckék/M6.3 – Kézműves, ami tanít is.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.3-NAR-03::CAPTIONS,M6.3-NAR-03,felirat,M6,M6.3,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SLIDE 3 PÉLDA 1 Közös plakát (45–60 mp) — felirat,"02 Tervezet/Modulok/M6/Online leckék/M6.3 – Kézműves, ami tanít is.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.3-NAR-03::TRANSCRIPT,M6.3-NAR-03,leirat,M6,M6.3,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SLIDE 3 PÉLDA 1 Közös plakát (45–60 mp) — leirat,"02 Tervezet/Modulok/M6/Online leckék/M6.3 – Kézműves, ami tanít is.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.3-NAR-04,M6.3-NAR-04,elsődleges,M6,M6.3,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SLIDE 4 PÉLDA 2 Karkötő (45–60 mp),"02 Tervezet/Modulok/M6/Online leckék/M6.3 – Kézműves, ami tanít is.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.3-NAR-04::CAPTIONS,M6.3-NAR-04,felirat,M6,M6.3,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SLIDE 4 PÉLDA 2 Karkötő (45–60 mp) — felirat,"02 Tervezet/Modulok/M6/Online leckék/M6.3 – Kézműves, ami tanít is.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.3-NAR-04::TRANSCRIPT,M6.3-NAR-04,leirat,M6,M6.3,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SLIDE 4 PÉLDA 2 Karkötő (45–60 mp) — leirat,"02 Tervezet/Modulok/M6/Online leckék/M6.3 – Kézműves, ami tanít is.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.3-NAR-05,M6.3-NAR-05,elsődleges,M6,M6.3,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SLIDE 5 PÉLDA 3 Kvuca-zászló (45–60 mp),"02 Tervezet/Modulok/M6/Online leckék/M6.3 – Kézműves, ami tanít is.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.3-NAR-05::CAPTIONS,M6.3-NAR-05,felirat,M6,M6.3,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SLIDE 5 PÉLDA 3 Kvuca-zászló (45–60 mp) — felirat,"02 Tervezet/Modulok/M6/Online leckék/M6.3 – Kézműves, ami tanít is.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.3-NAR-05::TRANSCRIPT,M6.3-NAR-05,leirat,M6,M6.3,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SLIDE 5 PÉLDA 3 Kvuca-zászló (45–60 mp) — leirat,"02 Tervezet/Modulok/M6/Online leckék/M6.3 – Kézműves, ami tanít is.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.3-NAR-06,M6.3-NAR-06,elsődleges,M6,M6.3,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SLIDE 6 ACTIVITY (30–40 mp),"02 Tervezet/Modulok/M6/Online leckék/M6.3 – Kézműves, ami tanít is.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.3-NAR-06::CAPTIONS,M6.3-NAR-06,felirat,M6,M6.3,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SLIDE 6 ACTIVITY (30–40 mp) — felirat,"02 Tervezet/Modulok/M6/Online leckék/M6.3 – Kézműves, ami tanít is.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M6.3-NAR-06::TRANSCRIPT,M6.3-NAR-06,leirat,M6,M6.3,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SLIDE 6 ACTIVITY (30–40 mp) — leirat,"02 Tervezet/Modulok/M6/Online leckék/M6.3 – Kézműves, ami tanít is.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M7.1-NAR-01,M7.1-NAR-01,elsődleges,M7,M7.1,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SMART madrich-nyelven (opcionális),"02 Tervezet/Modulok/M7/Online leckék/M7.1 – Ez még csak vágy, nem cél – SMART nevelési cél someres módra.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M7.1-NAR-01::CAPTIONS,M7.1-NAR-01,felirat,M7,M7.1,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SMART madrich-nyelven (opcionális) — felirat,"02 Tervezet/Modulok/M7/Online leckék/M7.1 – Ez még csak vágy, nem cél – SMART nevelési cél someres módra.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M7.1-NAR-01::TRANSCRIPT,M7.1-NAR-01,leirat,M7,M7.1,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – SMART madrich-nyelven (opcionális) — leirat,"02 Tervezet/Modulok/M7/Online leckék/M7.1 – Ez még csak vágy, nem cél – SMART nevelési cél someres módra.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M7.1-NAR-02,M7.1-NAR-02,elsődleges,M7,M7.1,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – záró feladat instrukció (opcionális),"02 Tervezet/Modulok/M7/Online leckék/M7.1 – Ez még csak vágy, nem cél – SMART nevelési cél someres módra.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M7.1-NAR-02::CAPTIONS,M7.1-NAR-02,felirat,M7,M7.1,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – záró feladat instrukció (opcionális) — felirat,"02 Tervezet/Modulok/M7/Online leckék/M7.1 – Ez még csak vágy, nem cél – SMART nevelési cél someres módra.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M7.1-NAR-02::TRANSCRIPT,M7.1-NAR-02,leirat,M7,M7.1,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,Narráció – záró feladat instrukció (opcionális) — leirat,"02 Tervezet/Modulok/M7/Online leckék/M7.1 – Ez még csak vágy, nem cél – SMART nevelési cél someres módra.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M7.2-NAR-02,M7.2-NAR-02,elsődleges,M7,M7.2,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,SLIDE 2 narráció – „A Peula 11 pontjának térképe”,"02 Tervezet/Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M7.2-NAR-02::CAPTIONS,M7.2-NAR-02,felirat,M7,M7.2,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,SLIDE 2 narráció – „A Peula 11 pontjának térképe” — felirat,"02 Tervezet/Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M7.2-NAR-02::TRANSCRIPT,M7.2-NAR-02,leirat,M7,M7.2,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,SLIDE 2 narráció – „A Peula 11 pontjának térképe” — leirat,"02 Tervezet/Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M7.2-NAR-03,M7.2-NAR-03,elsődleges,M7,M7.2,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,SLIDE 3 narráció – Előkészítés (4 pont),"02 Tervezet/Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M7.2-NAR-03::CAPTIONS,M7.2-NAR-03,felirat,M7,M7.2,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,SLIDE 3 narráció – Előkészítés (4 pont) — felirat,"02 Tervezet/Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M7.2-NAR-03::TRANSCRIPT,M7.2-NAR-03,leirat,M7,M7.2,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,SLIDE 3 narráció – Előkészítés (4 pont) — leirat,"02 Tervezet/Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M7.2-NAR-04,M7.2-NAR-04,elsődleges,M7,M7.2,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,SLIDE 4 narráció – Megírás (4 pont) + 4 fázis,"02 Tervezet/Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M7.2-NAR-04::CAPTIONS,M7.2-NAR-04,felirat,M7,M7.2,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,SLIDE 4 narráció – Megírás (4 pont) + 4 fázis — felirat,"02 Tervezet/Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M7.2-NAR-04::TRANSCRIPT,M7.2-NAR-04,leirat,M7,M7.2,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,SLIDE 4 narráció – Megírás (4 pont) + 4 fázis — leirat,"02 Tervezet/Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M7.2-NAR-05,M7.2-NAR-05,elsődleges,M7,M7.2,voiceover,narration,legyártandó,produkciós szabályra vár,R3,színfüggő,,SLIDE 5 narráció – Utómunka & safety (3 pont),"02 Tervezet/Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M7.2-NAR-05::CAPTIONS,M7.2-NAR-05,felirat,M7,M7.2,voiceover,narration,legyártandó,produkciós szabályra vár,R3,színfüggő,,SLIDE 5 narráció – Utómunka & safety (3 pont) — felirat,"02 Tervezet/Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M7.2-NAR-05::TRANSCRIPT,M7.2-NAR-05,leirat,M7,M7.2,voiceover,narration,legyártandó,produkciós szabályra vár,R3,színfüggő,,SLIDE 5 narráció – Utómunka & safety (3 pont) — leirat,"02 Tervezet/Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M7.3-NAR-02,M7.3-NAR-02,elsődleges,M7,M7.3,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,INPUT 1 narráció (SLIDE 2),"02 Tervezet/Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M7.3-NAR-02::CAPTIONS,M7.3-NAR-02,felirat,M7,M7.3,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,INPUT 1 narráció (SLIDE 2) — felirat,"02 Tervezet/Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M7.3-NAR-02::TRANSCRIPT,M7.3-NAR-02,leirat,M7,M7.3,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,INPUT 1 narráció (SLIDE 2) — leirat,"02 Tervezet/Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M7.3-NAR-03,M7.3-NAR-03,elsődleges,M7,M7.3,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,INPUT 2 narráció – mintaprogram (SLIDE 3),"02 Tervezet/Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M7.3-NAR-03::CAPTIONS,M7.3-NAR-03,felirat,M7,M7.3,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,INPUT 2 narráció – mintaprogram (SLIDE 3) — felirat,"02 Tervezet/Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M7.3-NAR-03::TRANSCRIPT,M7.3-NAR-03,leirat,M7,M7.3,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,INPUT 2 narráció – mintaprogram (SLIDE 3) — leirat,"02 Tervezet/Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M7.3-NAR-04,M7.3-NAR-04,elsődleges,M7,M7.3,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,ACTIVITY narráció – 5 terület végigvétele (SLIDE 4),"02 Tervezet/Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M7.3-NAR-04::CAPTIONS,M7.3-NAR-04,felirat,M7,M7.3,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,ACTIVITY narráció – 5 terület végigvétele (SLIDE 4) — felirat,"02 Tervezet/Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md"
B2,BATCH 2 — HANG-ZÁR UTÁN,R3 — narrátor-hang lock,M7.3-NAR-04::TRANSCRIPT,M7.3-NAR-04,leirat,M7,M7.3,voiceover,narration,legyártandó,produkciós szabályra vár,R3,nincs kimondva,,ACTIVITY narráció – 5 terület végigvétele (SLIDE 4) — leirat,"02 Tervezet/Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md"
