Deliverable ID,Asset ID,Szerep,Modul,Egység,Forrásfájl,Típus,Altípus,Produkciós mód,Státusz,Készültségi akadály,Cím,Eredet,Forrásblokk,Szöveg (élő forrásból),Szöveg-hash,Blokkolók
M6.B-MUNK-05,M6.B-MUNK-05,elsődleges,M6,M6.B,02 Tervezet/Modulok/M6/Peulák/M6.B – Peula – Játéklap workshop – saját eszköz tervezése (45’).md,worksheet,,legyártandó,produkciós szabályra vár,,Kész minta-játéklap – KÉZMŰVES példa (képzői mintalap),emberi,,,,R5
M6.B-MUNK-05::PRINTPDF,M6.B-MUNK-05,nyomtatható PDF,M6,M6.B,02 Tervezet/Modulok/M6/Peulák/M6.B – Peula – Játéklap workshop – saját eszköz tervezése (45’).md,worksheet,,legyártandó,produkciós szabályra vár,,Kész minta-játéklap – KÉZMŰVES példa (képzői mintalap) — nyomtatható PDF,emberi,,,,R5
M6.B-MUNK-06,M6.B-MUNK-06,elsődleges,M6,M6.B,02 Tervezet/Modulok/M6/Peulák/M6.B – Peula – Játéklap workshop – saját eszköz tervezése (45’).md,worksheet,,legyártandó,produkciós szabályra vár,,Képzői checklist (1 A4 – peula előtt/közben),emberi,,,,R5
M6.B-MUNK-06::PRINTPDF,M6.B-MUNK-06,nyomtatható PDF,M6,M6.B,02 Tervezet/Modulok/M6/Peulák/M6.B – Peula – Játéklap workshop – saját eszköz tervezése (45’).md,worksheet,,legyártandó,produkciós szabályra vár,,Képzői checklist (1 A4 – peula előtt/közben) — nyomtatható PDF,emberi,,,,R5
M6.B-POSZ-01,M6.B-POSZ-01,elsődleges,M6,M6.B,02 Tervezet/Modulok/M6/Peulák/M6.B – Peula – Játéklap workshop – saját eszköz tervezése (45’).md,poster,,legyártandó,produkciós szabályra vár,,SBI flipchart-sablon (S–B–I emlékeztető + kész minta-mondat),emberi,,,,R5
M6.B-POSZ-01::PRINTPDF,M6.B-POSZ-01,nyomtatható PDF,M6,M6.B,02 Tervezet/Modulok/M6/Peulák/M6.B – Peula – Játéklap workshop – saját eszköz tervezése (45’).md,poster,,legyártandó,produkciós szabályra vár,,SBI flipchart-sablon (S–B–I emlékeztető + kész minta-mondat) — nyomtatható PDF,emberi,,,,R5
M6.F-EGY-01,M6.F-EGY-01,elsődleges,M6,M6.F,02 Tervezet/Modulok/M6/Peulák/M6.F – Felzárkóztató peula – Toolbox & játéklap (Study Lab).md,print,consumable,külső forrás,jogtisztázás alatt,,Check-in matricák / post-it készlet (beszerzendő irodaszer),stock,,,,R8
M6.F-MUNK-01,M6.F-MUNK-01,elsődleges,M6,M6.F,02 Tervezet/Modulok/M6/Peulák/M6.F – Felzárkóztató peula – Toolbox & játéklap (Study Lab).md,worksheet,,legyártandó,produkciós szabályra vár,,Jegyzetlap – „1 gondolat / 1 kérdés leckénként + játéklap”,AI-generált,,,,R5
M6.F-MUNK-01::PRINTPDF,M6.F-MUNK-01,nyomtatható PDF,M6,M6.F,02 Tervezet/Modulok/M6/Peulák/M6.F – Felzárkóztató peula – Toolbox & játéklap (Study Lab).md,worksheet,,legyártandó,produkciós szabályra vár,,Jegyzetlap – „1 gondolat / 1 kérdés leckénként + játéklap” — nyomtatható PDF,AI-generált,,,,R5
M6.F-MUNK-03,M6.F-MUNK-03,elsődleges,M6,M6.F,02 Tervezet/Modulok/M6/Peulák/M6.F – Felzárkóztató peula – Toolbox & játéklap (Study Lab).md,worksheet,,legyártandó,produkciós szabályra vár,,"Lecke-összefoglalók M6.1–M6.4 (offline B-terv, 1–1 oldal)",AI-generált,,,,R5
M6.F-MUNK-03::PRINTPDF,M6.F-MUNK-03,nyomtatható PDF,M6,M6.F,02 Tervezet/Modulok/M6/Peulák/M6.F – Felzárkóztató peula – Toolbox & játéklap (Study Lab).md,worksheet,,legyártandó,produkciós szabályra vár,,"Lecke-összefoglalók M6.1–M6.4 (offline B-terv, 1–1 oldal) — nyomtatható PDF",AI-generált,,,,R5
M6.F-MUNK-04,M6.F-MUNK-04,elsődleges,M6,M6.F,02 Tervezet/Modulok/M6/Peulák/M6.F – Felzárkóztató peula – Toolbox & játéklap (Study Lab).md,worksheet,,legyártandó,produkciós szabályra vár,,Képzői checklist – 1 A4 (peula előtt/közben/után),AI-generált,,,,R5
M6.F-MUNK-04::PRINTPDF,M6.F-MUNK-04,nyomtatható PDF,M6,M6.F,02 Tervezet/Modulok/M6/Peulák/M6.F – Felzárkóztató peula – Toolbox & játéklap (Study Lab).md,worksheet,,legyártandó,produkciós szabályra vár,,Képzői checklist – 1 A4 (peula előtt/közben/után) — nyomtatható PDF,AI-generált,,,,R5
M6.F-POSZ-01,M6.F-POSZ-01,elsődleges,M6,M6.F,02 Tervezet/Modulok/M6/Peulák/M6.F – Felzárkóztató peula – Toolbox & játéklap (Study Lab).md,poster,,legyártandó,produkciós szabályra vár,,Állapotfelmérő tábla – M6 leckesorok + játéklap,AI-generált,,,,R5
M6.F-POSZ-01::PRINTPDF,M6.F-POSZ-01,nyomtatható PDF,M6,M6.F,02 Tervezet/Modulok/M6/Peulák/M6.F – Felzárkóztató peula – Toolbox & játéklap (Study Lab).md,poster,,legyártandó,produkciós szabályra vár,,Állapotfelmérő tábla – M6 leckesorok + játéklap — nyomtatható PDF,AI-generált,,,,R5
M6.F-POSZ-02,M6.F-POSZ-02,elsődleges,M6,M6.F,02 Tervezet/Modulok/M6/Peulák/M6.F – Felzárkóztató peula – Toolbox & játéklap (Study Lab).md,poster,,legyártandó,produkciós szabályra vár,,Fogalom-térkép sablon – 5–6 buborék (Toolbox nagy képe),AI-generált,,,,R5
M6.F-POSZ-02::PRINTPDF,M6.F-POSZ-02,nyomtatható PDF,M6,M6.F,02 Tervezet/Modulok/M6/Peulák/M6.F – Felzárkóztató peula – Toolbox & játéklap (Study Lab).md,poster,,legyártandó,produkciós szabályra vár,,Fogalom-térkép sablon – 5–6 buborék (Toolbox nagy képe) — nyomtatható PDF,AI-generált,,,,R5
M7-HUB-DIA-01,M7-HUB-DIA-01,elsődleges,M7,M7-HUB,"02 Tervezet/Modulok/M7/M7 – Peula a papírtól a valóságig – Programírás, Zmán Kvucá & AI-támogatott tervezés.md",diagram,,legyártandó,produkciós szabályra vár,,Modul-fogalomtérkép: SMART – Peula 11 pont – Zmán Kvucá – Peula v2,AI-generált,,,,R5
M7-HUB-DIA-01::ALTTEXT,M7-HUB-DIA-01,alt-szöveg,M7,M7-HUB,"02 Tervezet/Modulok/M7/M7 – Peula a papírtól a valóságig – Programírás, Zmán Kvucá & AI-támogatott tervezés.md",diagram,,legyártandó,produkciós szabályra vár,,Modul-fogalomtérkép: SMART – Peula 11 pont – Zmán Kvucá – Peula v2 — alt-szöveg,AI-generált,,,,R5
M7-HUB-DIA-02,M7-HUB-DIA-02,elsődleges,M7,M7-HUB,"02 Tervezet/Modulok/M7/M7 – Peula a papírtól a valóságig – Programírás, Zmán Kvucá & AI-támogatott tervezés.md",diagram,,legyártandó,produkciós szabályra vár,,Kétkapus capstone idővonal: v1 first-draft gate → spacing → v2 mastery-kapu,AI-generált,,,,R5
M7-HUB-DIA-02::ALTTEXT,M7-HUB-DIA-02,alt-szöveg,M7,M7-HUB,"02 Tervezet/Modulok/M7/M7 – Peula a papírtól a valóságig – Programírás, Zmán Kvucá & AI-támogatott tervezés.md",diagram,,legyártandó,produkciós szabályra vár,,Kétkapus capstone idővonal: v1 first-draft gate → spacing → v2 mastery-kapu — alt-szöveg,AI-generált,,,,R5
M7-HUB-DIA-03,M7-HUB-DIA-03,elsődleges,M7,M7-HUB,"02 Tervezet/Modulok/M7/M7 – Peula a papírtól a valóságig – Programírás, Zmán Kvucá & AI-támogatott tervezés.md",diagram,,legyártandó,produkciós szabályra vár,,Portfólió-átkötés / capstone-konvergencia: M1 SBI … M6 játéklap → 1 Peula v2,AI-generált,,,,R5
M7-HUB-DIA-03::ALTTEXT,M7-HUB-DIA-03,alt-szöveg,M7,M7-HUB,"02 Tervezet/Modulok/M7/M7 – Peula a papírtól a valóságig – Programírás, Zmán Kvucá & AI-támogatott tervezés.md",diagram,,legyártandó,produkciós szabályra vár,,Portfólió-átkötés / capstone-konvergencia: M1 SBI … M6 játéklap → 1 Peula v2 — alt-szöveg,AI-generált,,,,R5
M7-HUB-MUNK-01,M7-HUB-MUNK-01,elsődleges,M7,M7-HUB,"02 Tervezet/Modulok/M7/M7 – Peula a papírtól a valóságig – Programírás, Zmán Kvucá & AI-támogatott tervezés.md",worksheet,,legyártandó,produkciós szabályra vár,,1 perces exit-ticket munkalap (M7.A/M7.B/M7.F utáni offline visszajelzés),vegyes,,,,R5
M7-HUB-MUNK-01::PRINTPDF,M7-HUB-MUNK-01,nyomtatható PDF,M7,M7-HUB,"02 Tervezet/Modulok/M7/M7 – Peula a papírtól a valóságig – Programírás, Zmán Kvucá & AI-támogatott tervezés.md",worksheet,,legyártandó,produkciós szabályra vár,,1 perces exit-ticket munkalap (M7.A/M7.B/M7.F utáni offline visszajelzés) — nyomtatható PDF,vegyes,,,,R5
M7.1-IKO-01,M7.1-IKO-01,elsődleges,M7,M7.1,"02 Tervezet/Modulok/M7/Online leckék/M7.1 – Ez még csak vágy, nem cél – SMART nevelési cél someres módra.md",icon-set,,legyártandó,produkciós szabályra vár,,SMART 5 elem ikon-készlet (S-M-A-R-T),AI-generált,,,,R5
M7.1-IKO-01::ALTTEXT,M7.1-IKO-01,alt-szöveg,M7,M7.1,"02 Tervezet/Modulok/M7/Online leckék/M7.1 – Ez még csak vágy, nem cél – SMART nevelési cél someres módra.md",icon-set,,legyártandó,produkciós szabályra vár,,SMART 5 elem ikon-készlet (S-M-A-R-T) — alt-szöveg,AI-generált,,,,R5
M7.1-ILL-01,M7.1-ILL-01,elsődleges,M7,M7.1,"02 Tervezet/Modulok/M7/Online leckék/M7.1 – Ez még csak vágy, nem cél – SMART nevelési cél someres módra.md",illustration,,legyártandó,produkciós szabályra vár,,Hook – 3 vágy-mondat kártya,AI-generált,,,,R5
M7.1-ILL-01::ALTTEXT,M7.1-ILL-01,alt-szöveg,M7,M7.1,"02 Tervezet/Modulok/M7/Online leckék/M7.1 – Ez még csak vágy, nem cél – SMART nevelési cél someres módra.md",illustration,,legyártandó,produkciós szabályra vár,,Hook – 3 vágy-mondat kártya — alt-szöveg,AI-generált,,,,R5
M7.1-ILL-02,M7.1-ILL-02,elsődleges,M7,M7.1,"02 Tervezet/Modulok/M7/Online leckék/M7.1 – Ez még csak vágy, nem cél – SMART nevelési cél someres módra.md",illustration,,legyártandó,produkciós szabályra vár,,Someres SMART példa – 2 kártya (szolidaritás / biztonság),AI-generált,,,,R5
M7.1-ILL-02::ALTTEXT,M7.1-ILL-02,alt-szöveg,M7,M7.1,"02 Tervezet/Modulok/M7/Online leckék/M7.1 – Ez még csak vágy, nem cél – SMART nevelési cél someres módra.md",illustration,,legyártandó,produkciós szabályra vár,,Someres SMART példa – 2 kártya (szolidaritás / biztonság) — alt-szöveg,AI-generált,,,,R5
M7.1-ILL-03,M7.1-ILL-03,elsődleges,M7,M7.1,"02 Tervezet/Modulok/M7/Online leckék/M7.1 – Ez még csak vágy, nem cél – SMART nevelési cél someres módra.md",illustration,,legyártandó,produkciós szabályra vár,,Példa prompt-kártya (AI-blokk),AI-generált,,,,R5
M7.1-ILL-03::ALTTEXT,M7.1-ILL-03,alt-szöveg,M7,M7.1,"02 Tervezet/Modulok/M7/Online leckék/M7.1 – Ez még csak vágy, nem cél – SMART nevelési cél someres módra.md",illustration,,legyártandó,produkciós szabályra vár,,Példa prompt-kártya (AI-blokk) — alt-szöveg,AI-generált,,,,R5
M7.1-NAR-01,M7.1-NAR-01,elsődleges,M7,M7.1,"02 Tervezet/Modulok/M7/Online leckék/M7.1 – Ez még csak vágy, nem cél – SMART nevelési cél someres módra.md",voiceover,narration,legyártandó,produkciós szabályra vár,,Narráció – SMART madrich-nyelven (opcionális),AI-generált,M7.1-NAR-01-VO,"„A SMART igazából csak egy emlékeztető arra, hogy a célod legyen **konkrét és ellenőrizhető**.

Specifikus: pontosan miről szól a peula?
Mérhető: miből fogod látni, hogy tényleg megtörtént valami?
Elérhető: reális ez ebben a kvucában, ebben az időkeretben?
Releváns: van köze someres értékhez vagy a kvucátok helyzetéhez?
És időhöz kötött: meddigre szeretnéd, hogy megvalósuljon – a peula végéig, hónap végéig, félév végéig?”",ef495f92066556f7210dad7f6a7ed45eef9e876d6c8dc7f2aded235afc0bcd34,R3
M7.1-NAR-01::CAPTIONS,M7.1-NAR-01,felirat,M7,M7.1,"02 Tervezet/Modulok/M7/Online leckék/M7.1 – Ez még csak vágy, nem cél – SMART nevelési cél someres módra.md",voiceover,narration,legyártandó,produkciós szabályra vár,,Narráció – SMART madrich-nyelven (opcionális) — felirat,AI-generált,M7.1-NAR-01-VO,"„A SMART igazából csak egy emlékeztető arra, hogy a célod legyen **konkrét és ellenőrizhető**.

Specifikus: pontosan miről szól a peula?
Mérhető: miből fogod látni, hogy tényleg megtörtént valami?
Elérhető: reális ez ebben a kvucában, ebben az időkeretben?
Releváns: van köze someres értékhez vagy a kvucátok helyzetéhez?
És időhöz kötött: meddigre szeretnéd, hogy megvalósuljon – a peula végéig, hónap végéig, félév végéig?”",ef495f92066556f7210dad7f6a7ed45eef9e876d6c8dc7f2aded235afc0bcd34,R3
M7.1-NAR-01::TRANSCRIPT,M7.1-NAR-01,leirat,M7,M7.1,"02 Tervezet/Modulok/M7/Online leckék/M7.1 – Ez még csak vágy, nem cél – SMART nevelési cél someres módra.md",voiceover,narration,legyártandó,produkciós szabályra vár,,Narráció – SMART madrich-nyelven (opcionális) — leirat,AI-generált,M7.1-NAR-01-VO,"„A SMART igazából csak egy emlékeztető arra, hogy a célod legyen **konkrét és ellenőrizhető**.

Specifikus: pontosan miről szól a peula?
Mérhető: miből fogod látni, hogy tényleg megtörtént valami?
Elérhető: reális ez ebben a kvucában, ebben az időkeretben?
Releváns: van köze someres értékhez vagy a kvucátok helyzetéhez?
És időhöz kötött: meddigre szeretnéd, hogy megvalósuljon – a peula végéig, hónap végéig, félév végéig?”",ef495f92066556f7210dad7f6a7ed45eef9e876d6c8dc7f2aded235afc0bcd34,R3
M7.1-NAR-02,M7.1-NAR-02,elsődleges,M7,M7.1,"02 Tervezet/Modulok/M7/Online leckék/M7.1 – Ez még csak vágy, nem cél – SMART nevelési cél someres módra.md",voiceover,narration,legyártandó,produkciós szabályra vár,,Narráció – záró feladat instrukció (opcionális),AI-generált,M7.1-NAR-02-VO,"Válaszd ki **1 saját peula-ötletedet** (lehet olyasmi, amit már úgyis tervezel a kvucáddal).

✏️ Írd le:

1. **Miről és kinek szólna a peula 1 mondatban** (téma, kvuca-korosztály).
2. **SMART nevelési cél** ehhez a peulához (max. 2 mondat). A cél **R (Releváns) eleme** kötődjön az **M2-ben** kiemelt someres értékedhez (az identitás-jegyzetedből).

💡 Ha elakadsz, próbáld meg használni ugyanazt a mintát, mint a példáknál:
– „A peula végére …”
– „Legalább X chanich …”
– „1–2 konkrét dolgot meg tudnak nevezni arról, hogy …”",276939017567a18682f747616acb4b11064e2421900457adffd51f744f537e2a,R3
M7.1-NAR-02::CAPTIONS,M7.1-NAR-02,felirat,M7,M7.1,"02 Tervezet/Modulok/M7/Online leckék/M7.1 – Ez még csak vágy, nem cél – SMART nevelési cél someres módra.md",voiceover,narration,legyártandó,produkciós szabályra vár,,Narráció – záró feladat instrukció (opcionális) — felirat,AI-generált,M7.1-NAR-02-VO,"Válaszd ki **1 saját peula-ötletedet** (lehet olyasmi, amit már úgyis tervezel a kvucáddal).

✏️ Írd le:

1. **Miről és kinek szólna a peula 1 mondatban** (téma, kvuca-korosztály).
2. **SMART nevelési cél** ehhez a peulához (max. 2 mondat). A cél **R (Releváns) eleme** kötődjön az **M2-ben** kiemelt someres értékedhez (az identitás-jegyzetedből).

💡 Ha elakadsz, próbáld meg használni ugyanazt a mintát, mint a példáknál:
– „A peula végére …”
– „Legalább X chanich …”
– „1–2 konkrét dolgot meg tudnak nevezni arról, hogy …”",276939017567a18682f747616acb4b11064e2421900457adffd51f744f537e2a,R3
M7.1-NAR-02::TRANSCRIPT,M7.1-NAR-02,leirat,M7,M7.1,"02 Tervezet/Modulok/M7/Online leckék/M7.1 – Ez még csak vágy, nem cél – SMART nevelési cél someres módra.md",voiceover,narration,legyártandó,produkciós szabályra vár,,Narráció – záró feladat instrukció (opcionális) — leirat,AI-generált,M7.1-NAR-02-VO,"Válaszd ki **1 saját peula-ötletedet** (lehet olyasmi, amit már úgyis tervezel a kvucáddal).

✏️ Írd le:

1. **Miről és kinek szólna a peula 1 mondatban** (téma, kvuca-korosztály).
2. **SMART nevelési cél** ehhez a peulához (max. 2 mondat). A cél **R (Releváns) eleme** kötődjön az **M2-ben** kiemelt someres értékedhez (az identitás-jegyzetedből).

💡 Ha elakadsz, próbáld meg használni ugyanazt a mintát, mint a példáknál:
– „A peula végére …”
– „Legalább X chanich …”
– „1–2 konkrét dolgot meg tudnak nevezni arról, hogy …”",276939017567a18682f747616acb4b11064e2421900457adffd51f744f537e2a,R3
M7.2-DIA-01,M7.2-DIA-01,elsődleges,M7,M7.2,"02 Tervezet/Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md",diagram,,legyártandó,produkciós szabályra vár,,Peula 11 pontja – 3 fázisú térkép diagram,AI-generált,,,,R5
M7.2-DIA-01::ALTTEXT,M7.2-DIA-01,alt-szöveg,M7,M7.2,"02 Tervezet/Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md",diagram,,legyártandó,produkciós szabályra vár,,Peula 11 pontja – 3 fázisú térkép diagram — alt-szöveg,AI-generált,M7.2-DIA-01-ALT,"A Peula 11 pontja három egymást követő fázisra bontva. 1. fázis – Előkészítés (4 pont): téma és modul; háttér és altémák; kvuca, idő és helyszín; SMART nevelési cél. 2. fázis – Megírás (4 pont): módszerek és élmény-blokk; felépítés (bevezetés–élmény–feldolgozás–zárás); realitás-check; kelléklista. 3. fázis – Utómunka és biztonság (3 pont): biztonság és gyermekvédelem; feedback és finomhangolás; utóreflexió – Peula v2. A nyilak a fázisok sorrendjét jelzik: Előkészítés → Megírás → Utómunka & biztonság.",0b73e19765066905d6bf581368f006a839975af06a2e6cff9da42bcff34aca52,R5
M7.2-IKO-01,M7.2-IKO-01,elsődleges,M7,M7.2,"02 Tervezet/Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md",icon-set,,legyártandó,produkciós szabályra vár,,"Ikon-készlet – Megírás 4 pontja (játék, idővonal, óra, doboz)",AI-generált,,,,R5
M7.2-IKO-01::ALTTEXT,M7.2-IKO-01,alt-szöveg,M7,M7.2,"02 Tervezet/Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md",icon-set,,legyártandó,produkciós szabályra vár,,"Ikon-készlet – Megírás 4 pontja (játék, idővonal, óra, doboz) — alt-szöveg",AI-generált,,,,R5
M7.2-ILL-01,M7.2-ILL-01,elsődleges,M7,M7.2,"02 Tervezet/Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md",illustration,,legyártandó,produkciós szabályra vár,,Illusztráció – madrich tervez (laptopnál/jegyzetfüzettel),AI-generált,,,,R5
M7.2-ILL-01::ALTTEXT,M7.2-ILL-01,alt-szöveg,M7,M7.2,"02 Tervezet/Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md",illustration,,legyártandó,produkciós szabályra vár,,Illusztráció – madrich tervez (laptopnál/jegyzetfüzettel) — alt-szöveg,AI-generált,,,,R5
M7.2-NAR-02,M7.2-NAR-02,elsődleges,M7,M7.2,"02 Tervezet/Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md",voiceover,narration,legyártandó,produkciós szabályra vár,,SLIDE 2 narráció – „A Peula 11 pontjának térképe”,AI-generált,M7.2-NAR-02-VO,"„Ez itt a **Peula 11 pontjának térképe**.

Az első blokk az, amit **peula előtt** csinálsz:
megnézed a **témát és modult**,
picit utánanézel a **háttérnek**,
átgondolod, **melyik kvucának, mennyi időre, hol** lesz szüksége,
és írsz egy **SMART nevelési célt**.

A második blokk az, amikor **megírod a peulát**:
kitalálod a **módszereket és az élmény-blokkot**,
összerakod a **felépítést**,
megnézed, hogy **reális-e** időben és a kvucának,
és írsz egy egyszerű **kelléklistát**.

A harmadik blokk arról szól, hogy a peula
**biztonságos legyen és fejlődjön**:
gondolsz a **biztonságra és a gyermekvédelemre**,
kérsz **feedbacket**,
és a tapasztalatból lesz egy **Peula v2**.”",5dac2dd7b58335d1bddd99eb36eec2aaa2a64ce87eb2cbeb8b298aea4abcd8e3,R3
