old_id,old_type,old_file,old_category,old_generate_state,v2_asset_id,v2_deliverable_id,status,reason
M7.2-FEL-05,felirat,"Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md",szöveges-ekvivalens,produce,M7.2-NAR-04,M7.2-NAR-04::CAPTIONS,DERIVED_NOW,"a v2-ben a(z) M7.2-NAR-04 `captions` derivatívája, a szövegét a forrásblokk adja"
M7.2-FEL-06,felirat,"Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md",szöveges-ekvivalens,produce,M7.2-NAR-05,M7.2-NAR-05::CAPTIONS,DERIVED_NOW,"a v2-ben a(z) M7.2-NAR-05 `captions` derivatívája, a szövegét a forrásblokk adja"
M7.2-IKO-01,ikon-készlet,"Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md",digitális-generálandó,produce,M7.2-IKO-01,M7.2-IKO-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.2-ILL-01,illusztráció,"Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md",digitális-generálandó,produce,M7.2-ILL-01,M7.2-ILL-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.2-LEI-01,leirat-transzkript,"Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md",szöveges-ekvivalens,produce,M7.2-VID-01,M7.2-VID-01::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M7.2-VID-01 `transcript` derivatívája, a szövegét a forrásblokk adja"
M7.2-LEI-03,leirat-transzkript,"Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md",szöveges-ekvivalens,produce,M7.2-NAR-02,M7.2-NAR-02::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M7.2-NAR-02 `transcript` derivatívája, a szövegét a forrásblokk adja"
M7.2-LEI-04,leirat-transzkript,"Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md",szöveges-ekvivalens,produce,M7.2-NAR-03,M7.2-NAR-03::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M7.2-NAR-03 `transcript` derivatívája, a szövegét a forrásblokk adja"
M7.2-LEI-05,leirat-transzkript,"Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md",szöveges-ekvivalens,produce,M7.2-NAR-04,M7.2-NAR-04::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M7.2-NAR-04 `transcript` derivatívája, a szövegét a forrásblokk adja"
M7.2-LEI-06,leirat-transzkript,"Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md",szöveges-ekvivalens,produce,M7.2-NAR-05,M7.2-NAR-05::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M7.2-NAR-05 `transcript` derivatívája, a szövegét a forrásblokk adja"
M7.2-NAR-01,narráció,"Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md",digitális-generálandó,produce,M7.2-VID-01,M7.2-VID-01::VOICEOVER,DERIVED_NOW,"a v2-ben a(z) M7.2-VID-01 `voiceover` derivatívája, a szövegét a forrásblokk adja"
M7.2-NAR-02,narráció,"Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md",digitális-generálandó,produce,M7.2-NAR-02,M7.2-NAR-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.2-NAR-03,narráció,"Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md",digitális-generálandó,produce,M7.2-NAR-03,M7.2-NAR-03,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.2-NAR-04,narráció,"Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md",digitális-generálandó,produce,M7.2-NAR-04,M7.2-NAR-04,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.2-NAR-05,narráció,"Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md",digitális-generálandó,produce,M7.2-NAR-05,M7.2-NAR-05,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.2-VID-01,beszélőfej-videó,"Modulok/M7/Online leckék/M7.2 – Nem csak játék, hanem peula – 11 tervezési pont & AI-támogatás.md",digitális-generálandó,produce,M7.2-VID-01,M7.2-VID-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.3-ALT-01,alt-szöveg,"Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md",szöveges-ekvivalens,produce,M7.3-ILL-01,M7.3-ILL-01::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M7.3-ILL-01 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M7.3-ALT-02,alt-szöveg,"Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md",szöveges-ekvivalens,produce,M7.3-ILL-02,M7.3-ILL-02::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M7.3-ILL-02 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M7.3-ALT-03,alt-szöveg,"Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md",szöveges-ekvivalens,produce,M7.3-IKO-01,M7.3-IKO-01::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M7.3-IKO-01 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M7.3-DIA-01,animált-diagram,"Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md",digitális-generálandó,produce,M7.3-DIA-01,M7.3-DIA-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.3-FEL-01,felirat,"Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md",szöveges-ekvivalens,produce,M7.3-VID-01,M7.3-VID-01::CAPTIONS,DERIVED_NOW,"a v2-ben a(z) M7.3-VID-01 `captions` derivatívája, a szövegét a forrásblokk adja"
M7.3-FEL-02,felirat,"Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md",szöveges-ekvivalens,produce,M7.3-NAR-02,M7.3-NAR-02::CAPTIONS,DERIVED_NOW,"a v2-ben a(z) M7.3-NAR-02 `captions` derivatívája, a szövegét a forrásblokk adja"
M7.3-FEL-03,felirat,"Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md",szöveges-ekvivalens,produce,M7.3-NAR-03,M7.3-NAR-03::CAPTIONS,DERIVED_NOW,"a v2-ben a(z) M7.3-NAR-03 `captions` derivatívája, a szövegét a forrásblokk adja"
M7.3-FEL-04,felirat,"Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md",szöveges-ekvivalens,produce,M7.3-NAR-04,M7.3-NAR-04::CAPTIONS,DERIVED_NOW,"a v2-ben a(z) M7.3-NAR-04 `captions` derivatívája, a szövegét a forrásblokk adja"
M7.3-FEL-05,felirat,"Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md",szöveges-ekvivalens,produce,M7.3-NAR-05,M7.3-NAR-05::CAPTIONS,DERIVED_NOW,"a v2-ben a(z) M7.3-NAR-05 `captions` derivatívája, a szövegét a forrásblokk adja"
M7.3-IKO-01,ikon-készlet,"Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md",digitális-generálandó,produce,M7.3-IKO-01,M7.3-IKO-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.3-ILL-01,illusztráció,"Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md",digitális-generálandó,produce,M7.3-ILL-01,M7.3-ILL-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.3-ILL-02,illusztráció,"Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md",digitális-generálandó,produce,M7.3-ILL-02,M7.3-ILL-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.3-LEI-01,leirat-transzkript,"Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md",szöveges-ekvivalens,produce,M7.3-VID-01,M7.3-VID-01::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M7.3-VID-01 `transcript` derivatívája, a szövegét a forrásblokk adja"
M7.3-LEI-02,leirat-transzkript,"Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md",szöveges-ekvivalens,produce,M7.3-NAR-02,M7.3-NAR-02::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M7.3-NAR-02 `transcript` derivatívája, a szövegét a forrásblokk adja"
M7.3-LEI-03,leirat-transzkript,"Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md",szöveges-ekvivalens,produce,M7.3-NAR-03,M7.3-NAR-03::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M7.3-NAR-03 `transcript` derivatívája, a szövegét a forrásblokk adja"
M7.3-LEI-04,leirat-transzkript,"Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md",szöveges-ekvivalens,produce,M7.3-NAR-04,M7.3-NAR-04::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M7.3-NAR-04 `transcript` derivatívája, a szövegét a forrásblokk adja"
M7.3-LEI-05,leirat-transzkript,"Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md",szöveges-ekvivalens,produce,M7.3-NAR-05,M7.3-NAR-05::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M7.3-NAR-05 `transcript` derivatívája, a szövegét a forrásblokk adja"
M7.3-NAR-01,narráció,"Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md",digitális-generálandó,produce,M7.3-VID-01,M7.3-VID-01::VOICEOVER,DERIVED_NOW,"a v2-ben a(z) M7.3-VID-01 `voiceover` derivatívája, a szövegét a forrásblokk adja"
M7.3-NAR-02,narráció,"Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md",digitális-generálandó,produce,M7.3-NAR-02,M7.3-NAR-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.3-NAR-03,narráció,"Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md",digitális-generálandó,produce,M7.3-NAR-03,M7.3-NAR-03,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.3-NAR-04,narráció,"Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md",digitális-generálandó,produce,M7.3-NAR-04,M7.3-NAR-04,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.3-NAR-05,narráció,"Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md",digitális-generálandó,produce,M7.3-NAR-05,M7.3-NAR-05,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.3-VID-01,beszélőfej-videó,"Modulok/M7/Online leckék/M7.3 – Zmán Kvucá-checklist – idő, tér, felelősség.md",digitális-generálandó,produce,M7.3-VID-01,M7.3-VID-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.4-ALT-01,alt-szöveg,Modulok/M7/Online leckék/M7.4 – Peula v1 + AI – első modulproduktum-vázlat.md,szöveges-ekvivalens,produce,M7.4-DIA-01,M7.4-DIA-01::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M7.4-DIA-01 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M7.4-ALT-02,alt-szöveg,Modulok/M7/Online leckék/M7.4 – Peula v1 + AI – első modulproduktum-vázlat.md,szöveges-ekvivalens,produce,M7.4-IKO-01,,REUSE,a szülő asset újrahasznosítás: M7.4-IKO-01 → M3.2-IKO-01
M7.4-DIA-01,animált-diagram,Modulok/M7/Online leckék/M7.4 – Peula v1 + AI – első modulproduktum-vázlat.md,digitális-generálandó,produce,M7.4-DIA-01,M7.4-DIA-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.4-FEL-01,felirat,Modulok/M7/Online leckék/M7.4 – Peula v1 + AI – első modulproduktum-vázlat.md,szöveges-ekvivalens,produce,M7.4-VID-01,M7.4-VID-01::CAPTIONS,DERIVED_NOW,"a v2-ben a(z) M7.4-VID-01 `captions` derivatívája, a szövegét a forrásblokk adja"
M7.4-FEL-02,felirat,Modulok/M7/Online leckék/M7.4 – Peula v1 + AI – első modulproduktum-vázlat.md,szöveges-ekvivalens,produce,M7.4-NAR-01,M7.4-NAR-01::CAPTIONS,DERIVED_NOW,"a v2-ben a(z) M7.4-NAR-01 `captions` derivatívája, a szövegét a forrásblokk adja"
M7.4-FEL-03,felirat,Modulok/M7/Online leckék/M7.4 – Peula v1 + AI – első modulproduktum-vázlat.md,szöveges-ekvivalens,produce,M7.4-NAR-02,M7.4-NAR-02::CAPTIONS,DERIVED_NOW,"a v2-ben a(z) M7.4-NAR-02 `captions` derivatívája, a szövegét a forrásblokk adja"
M7.4-IKO-01,ikon-készlet,Modulok/M7/Online leckék/M7.4 – Peula v1 + AI – első modulproduktum-vázlat.md,digitális-generálandó,dedup-tag,M7.4-IKO-01,,REUSE,explicit újrahasznosítás: M7.4-IKO-01 → M3.2-IKO-01
M7.4-LEI-01,leirat-transzkript,Modulok/M7/Online leckék/M7.4 – Peula v1 + AI – első modulproduktum-vázlat.md,szöveges-ekvivalens,produce,M7.4-VID-01,M7.4-VID-01::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M7.4-VID-01 `transcript` derivatívája, a szövegét a forrásblokk adja"
M7.4-LEI-02,leirat-transzkript,Modulok/M7/Online leckék/M7.4 – Peula v1 + AI – első modulproduktum-vázlat.md,szöveges-ekvivalens,produce,M7.4-NAR-01,M7.4-NAR-01::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M7.4-NAR-01 `transcript` derivatívája, a szövegét a forrásblokk adja"
M7.4-LEI-03,leirat-transzkript,Modulok/M7/Online leckék/M7.4 – Peula v1 + AI – első modulproduktum-vázlat.md,szöveges-ekvivalens,produce,M7.4-NAR-02,M7.4-NAR-02::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M7.4-NAR-02 `transcript` derivatívája, a szövegét a forrásblokk adja"
M7.4-NAR-01,narráció,Modulok/M7/Online leckék/M7.4 – Peula v1 + AI – első modulproduktum-vázlat.md,digitális-generálandó,produce,M7.4-NAR-01,M7.4-NAR-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.4-NAR-02,narráció,Modulok/M7/Online leckék/M7.4 – Peula v1 + AI – első modulproduktum-vázlat.md,digitális-generálandó,produce,M7.4-NAR-02,M7.4-NAR-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.4-VID-01,beszélőfej-videó,Modulok/M7/Online leckék/M7.4 – Peula v1 + AI – első modulproduktum-vázlat.md,digitális-generálandó,produce,M7.4-VID-01,M7.4-VID-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.A-KART-01,print-kártya,Modulok/M7/Peulák/M7.A – Célból peula – SMART & 11 pont élőben.md,print-fizikai,produce,M7.A-KART-01,M7.A-KART-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.A-KART-02,print-kártya,Modulok/M7/Peulák/M7.A – Célból peula – SMART & 11 pont élőben.md,print-fizikai,produce,M7.A-KART-02,M7.A-KART-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.A-MUNK-01,print-munkalap,Modulok/M7/Peulák/M7.A – Célból peula – SMART & 11 pont élőben.md,print-fizikai,produce,M7.A-MUNK-01,M7.A-MUNK-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.A-MUNK-02,print-munkalap,Modulok/M7/Peulák/M7.A – Célból peula – SMART & 11 pont élőben.md,print-fizikai,produce,M7.A-MUNK-02,M7.A-MUNK-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.A-POSZ-01,print-poszter,Modulok/M7/Peulák/M7.A – Célból peula – SMART & 11 pont élőben.md,print-fizikai,produce,M7.A-POSZ-01,M7.A-POSZ-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.A-POSZ-02,print-poszter,Modulok/M7/Peulák/M7.A – Célból peula – SMART & 11 pont élőben.md,print-fizikai,produce,M7.A-POSZ-02,M7.A-POSZ-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.A-POSZ-03,print-poszter,Modulok/M7/Peulák/M7.A – Célból peula – SMART & 11 pont élőben.md,print-fizikai,produce,M7.A-POSZ-03,M7.A-POSZ-03,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.B-EGY-01,egyéb,Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md,print-fizikai,produce,M7.B-EGY-01,M7.B-EGY-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.B-MUNK-01,print-munkalap,Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md,print-fizikai,produce,M7.B-MUNK-01,M7.B-MUNK-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.B-MUNK-02,print-munkalap,Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md,print-fizikai,produce,M7.B-MUNK-02,M7.B-MUNK-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.B-MUNK-03,print-munkalap,Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md,print-fizikai,produce,M7.B-MUNK-03,M7.B-MUNK-03,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.B-MUNK-04,print-munkalap,Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md,print-fizikai,produce,M7.B-MUNK-04,M7.B-MUNK-04,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.B-MUNK-05,print-munkalap,Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md,print-fizikai,produce,M7.B-MUNK-05,M7.B-MUNK-05,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.B-MUNK-06,print-munkalap,Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md,print-fizikai,produce,M7.B-MUNK-06,M7.B-MUNK-06,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.B-POSZ-01,print-poszter,Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md,print-fizikai,produce,M7.B-POSZ-01,M7.B-POSZ-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.B-POSZ-02,print-poszter,Modulok/M7/Peulák/M7.B – Peula v2 & Zmán Kvucá – amikor a papír találkozik a valósággal.md,print-fizikai,produce,M7.B-POSZ-02,M7.B-POSZ-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.F-MUNK-01,print-munkalap,Modulok/M7/Peulák/M7.F – Felzárkóztató peula – Peula & Zmán Kvucá (Study Lab).md,print-fizikai,produce,M7.F-MUNK-01,M7.F-MUNK-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.F-MUNK-02,print-munkalap,Modulok/M7/Peulák/M7.F – Felzárkóztató peula – Peula & Zmán Kvucá (Study Lab).md,print-fizikai,produce,M7.F-MUNK-02,M7.F-MUNK-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.F-POSZ-01,print-poszter,Modulok/M7/Peulák/M7.F – Felzárkóztató peula – Peula & Zmán Kvucá (Study Lab).md,print-fizikai,produce,M7.F-POSZ-01,M7.F-POSZ-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M7.F-POSZ-02,print-poszter,Modulok/M7/Peulák/M7.F – Felzárkóztató peula – Peula & Zmán Kvucá (Study Lab).md,print-fizikai,produce,M7.F-POSZ-02,M7.F-POSZ-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
Z.1-ALT-01,alt-szöveg,Modulok/Z/Online leckék/Z.1 – Visszanéző tükör – M0–M7 timeline.md,szöveges-ekvivalens,produce,Z.1-ILL-01,Z.1-ILL-01::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) Z.1-ILL-01 `alt-text` derivatívája, a szövegét a forrásblokk adja"
Z.1-ALT-02,alt-szöveg,Modulok/Z/Online leckék/Z.1 – Visszanéző tükör – M0–M7 timeline.md,szöveges-ekvivalens,produce,Z.1-DIA-01,Z.1-DIA-01::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) Z.1-DIA-01 `alt-text` derivatívája, a szövegét a forrásblokk adja"
Z.1-ALT-03,alt-szöveg,Modulok/Z/Online leckék/Z.1 – Visszanéző tükör – M0–M7 timeline.md,szöveges-ekvivalens,produce,Z.1-IKO-01,Z.1-IKO-01::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) Z.1-IKO-01 `alt-text` derivatívája, a szövegét a forrásblokk adja"
Z.1-DIA-01,animált-diagram,Modulok/Z/Online leckék/Z.1 – Visszanéző tükör – M0–M7 timeline.md,digitális-generálandó,produce,Z.1-DIA-01,Z.1-DIA-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
Z.1-FEL-01,felirat,Modulok/Z/Online leckék/Z.1 – Visszanéző tükör – M0–M7 timeline.md,szöveges-ekvivalens,produce,Z.1-NAR-01,Z.1-NAR-01::CAPTIONS,DERIVED_NOW,"a v2-ben a(z) Z.1-NAR-01 `captions` derivatívája, a szövegét a forrásblokk adja"
Z.1-FEL-02,felirat,Modulok/Z/Online leckék/Z.1 – Visszanéző tükör – M0–M7 timeline.md,szöveges-ekvivalens,produce,Z.1-NAR-02,Z.1-NAR-02::CAPTIONS,DERIVED_NOW,"a v2-ben a(z) Z.1-NAR-02 `captions` derivatívája, a szövegét a forrásblokk adja"
Z.1-IKO-01,ikon-készlet,Modulok/Z/Online leckék/Z.1 – Visszanéző tükör – M0–M7 timeline.md,digitális-generálandó,produce,Z.1-IKO-01,Z.1-IKO-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
Z.1-ILL-01,illusztráció,Modulok/Z/Online leckék/Z.1 – Visszanéző tükör – M0–M7 timeline.md,digitális-generálandó,produce,Z.1-ILL-01,Z.1-ILL-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
Z.1-NAR-01,narráció,Modulok/Z/Online leckék/Z.1 – Visszanéző tükör – M0–M7 timeline.md,digitális-generálandó,produce,Z.1-NAR-01,Z.1-NAR-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
Z.1-NAR-02,narráció,Modulok/Z/Online leckék/Z.1 – Visszanéző tükör – M0–M7 timeline.md,digitális-generálandó,produce,Z.1-NAR-02,Z.1-NAR-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
